reward_trajectory_1,reward_trajectory_2,reward_trajectory_3,reward_trajectory_4,reward_trajectory_5,reward_trajectory_6,timestep,actor_loss,critic_loss
99.06494229597571,99.10456027394962,99.06921622087795,100.49282970659719,100.73074123112696,106.62425235095164,0,0.2217128574848175,33.054588317871094
3.8476370134157913,4.0670624962275035,4.047332325434823,3.9279265087793194,4.099969938173432,4.118817918694902,1500,0.6054292321205139,29.693065643310547
18.290002332756895,22.128004424322576,20.33594813220232,20.057272962720834,19.744852457883624,21.187841037760126,2500,0.9860826730728149,26.654399871826172
29.479934954684943,27.400929175342462,28.7972374422438,29.747972052065133,27.214574932932862,28.526635525203833,3500,1.3991270065307617,23.24776840209961
153.06646575869607,167.1398422162116,176.76344849572095,154.53853491262308,170.05769515264834,169.8127706645988,4500,1.8856585025787354,20.621353149414062
120.50058825072892,117.13093137343964,116.3945482283536,121.11854047537761,127.47938346890628,117.94186885167548,5500,2.4467990398406982,18.46786117553711
48.43815829506206,46.46636226398031,52.00949801841593,91.75148172508392,49.983953389091404,46.614591376354525,6500,3.0109591484069824,15.604726791381836
60.36629513204386,62.41502488783822,60.28185375575812,60.3381935964678,58.645670821819344,62.249662927105,7500,3.669870376586914,13.365762710571289
70.66029880081211,71.2514935532025,70.99059425326637,72.79375847744787,72.90428049924527,72.57440664623566,8500,4.252208232879639,10.70751953125
77.0514201109748,76.5839890735627,78.73014217634308,75.41942717194694,74.73260021307604,77.05291020897836,9500,4.672819137573242,8.585979461669922
57.83275640669585,56.02971187202584,57.85972349707711,55.88749710979623,56.14443166139943,57.522767722467805,10500,4.921481132507324,6.297934055328369
72.74697282083918,72.19780171413181,74.6964217523586,75.93295411055311,73.67882933474712,74.02415647761586,11500,4.871336460113525,4.795175552368164
61.833176816537716,70.95377696787631,61.46076791236722,66.80172624322964,65.39902817188836,63.541474511826806,12500,4.647028923034668,3.2115399837493896
83.98775701839764,82.4080244414724,85.71710953359292,87.59043660990109,84.60786754890228,88.31266557462929,13500,4.4414825439453125,2.0168206691741943
125.0296369663676,161.42503235531996,156.3689496870783,125.69875027777422,100.00372399938418,163.7169764137873,14500,4.168691635131836,1.3403692245483398
204.94595371114121,375.08456034256517,129.08369308554018,287.711415850978,145.25298637264308,370.7513451712687,15500,3.9496078491210938,1.234607219696045
125.38221485669429,79.052536375401,56.39434579745791,66.75438708399984,114.83718227885444,72.41706333512363,16500,3.7682173252105713,1.3305089473724365
75.02292325351388,74.73184739544985,76.52007968280414,73.11092048510518,78.58691933454884,72.42634259606537,17500,3.6714375019073486,1.827960729598999
266.0308830857118,156.05065790439875,158.46932955095264,280.8838344533434,157.9970771030964,162.23838876574953,18500,3.6481568813323975,2.2396373748779297
835.9024375369656,837.4006076383708,838.1053868967442,833.8407442124103,837.4419878713427,402.486335049469,19500,3.687994956970215,2.617067337036133
198.46176144112982,178.84690728257036,167.4528909279655,179.6482695821338,176.91852893521306,170.38478788520044,20500,3.773606300354004,3.095118522644043
322.7234759491224,323.5192695210439,326.98114130092284,315.3923613613925,309.50362866628524,318.6550210661397,21500,3.9171202182769775,3.0065622329711914
381.6004537664313,379.0614782886204,363.4829619694212,377.52781104591185,373.53000366058575,380.9695048055096,22500,4.056356430053711,2.8131799697875977
179.30019931025024,178.6458371706767,185.8616258321029,188.24379798698317,182.1402917261552,186.3436404439259,23500,4.202757835388184,2.0292398929595947
160.47635924593553,160.02833118402276,154.30768645320308,141.44802539677622,152.13637294648777,155.71899437742596,24500,4.323157787322998,1.7122042179107666
180.7194570386113,174.57578906914244,173.31769577752638,173.5739018538459,175.2835242732741,181.1895400927957,25500,4.379349708557129,1.3329401016235352
