reward_trajectory_1,reward_trajectory_2,reward_trajectory_3,reward_trajectory_4,reward_trajectory_5,reward_trajectory_6,timestep,actor_loss,critic_loss
-109.12745783472712,-107.51919824626732,-108.48636911098721,-107.73905023181811,-106.17510451290136,-109.43894200984326,62500,4.660666465759277,0.2822341322898865
-13.970513023698047,-105.6589872839575,-108.99890389143428,-48.14644852077128,78.34760624959347,-110.07434050091092,65000,4.56551456451416,0.5296753644943237
-109.52560669764131,-114.40450595553747,-111.00800488938143,-113.22734444632067,-113.06814243745626,294.24800809163906,67500,4.489543437957764,0.7913880348205566
-108.61130484506737,-109.82193498044772,-110.23389925292383,-109.16529340222556,-118.54909769203638,-114.81328263712054,70000,4.514985084533691,1.0392675399780273
-94.82013194155212,-44.356297731591546,26.815429678841696,-100.4183513021612,-87.91686149191236,-59.70289380367293,72500,4.540555953979492,1.2038359642028809
-66.6503521146436,23.747188406481214,5.776398941212335,-36.040415708822124,131.6357654768496,15.382836732242993,75000,4.619581699371338,1.2609853744506836
70.19256818862812,-81.7945574800037,-27.211756044125096,-94.61733452800374,49.78958513222776,117.70505807924764,77500,4.705111503601074,1.199295163154602
-40.86456577609078,-3.4290151226168604,-99.40083358445949,-36.58113215563831,53.25105598310546,-14.602091503951016,80000,4.7811360359191895,1.1065508127212524
-95.65937873975173,-76.35124346697984,-90.57461096535764,44.13588156440801,-83.15733866693786,-91.98849169674742,82500,4.807779788970947,0.9057465195655823
-41.08181143231645,23.59032178030536,-42.095763677067985,-70.21728273044178,-34.61694466424176,58.32238033835023,85000,4.807420253753662,0.6861131191253662
-68.92252390471504,-45.9163850198854,-23.026624913653052,300.2517422132387,9.32932973842783,-13.5442416665108,87500,4.751210689544678,0.4709431529045105
-17.71378209144187,139.48304919313173,65.12731951762424,-45.1185672308742,181.08351081323445,-57.37508542341058,90000,4.7593793869018555,0.2897644639015198
76.9645531957527,107.37716285807076,298.8323923608363,68.18604729810806,168.21064272947018,299.94073249098267,92500,4.7325334548950195,0.15137627720832825
7.733827407959467,71.0969054279634,305.4307711794117,293.2770041793198,98.95791684025244,66.8411504112951,95000,4.720160007476807,0.09867103397846222
297.58914140907893,99.80817231466392,140.04997937418565,-1.7933217782432536,299.5379232490024,298.8933111288961,97500,4.732545375823975,0.10620738565921783
299.57367347418216,295.047808842316,297.0494955319753,292.7241609851399,62.69269779932711,291.5542204034208,100000,4.76773738861084,0.16191396117210388
-54.11968821874881,298.00253178092237,20.53584794690137,296.75568879307997,296.2081330489614,129.29186537976082,102500,4.807145118713379,0.2572961449623108
293.7739530816529,22.766427202065813,294.4517417193235,296.8549713206917,-62.633399450470364,168.7051295418343,105000,4.847903728485107,0.33094823360443115
43.53926465679234,-57.52418476080644,75.45661356132655,99.28050804980685,296.30062161277397,291.98167834768896,107500,4.872649669647217,0.3800320029258728
295.47178153013857,294.41943048380404,296.4790310406574,141.65579807407372,293.4138448936743,56.82585166424505,110000,4.875577449798584,0.34741413593292236
298.9896028733232,295.42144705903064,297.9355458220133,296.8964760405519,184.28325199758984,295.44756184533645,112500,4.864378929138184,0.310432493686676
296.81099846643673,294.4288682739112,293.59337498626445,294.2238744321719,292.09126533176715,297.0484461756525,115000,4.839409828186035,0.23055002093315125
298.08808150356947,296.0444470457228,-55.818400808254246,27.032645354277335,294.844856972435,54.41086408561091,117500,4.852439880371094,0.16500888764858246
181.045193927689,294.82013908639624,162.88421263790497,295.1242537260005,297.7636667342511,-37.73390851521278,120000,4.8824005126953125,0.11044327914714813
294.1196249548199,295.8963247692855,297.484714949602,296.81992595374174,293.7921038416017,295.28926718088064,122500,4.892842769622803,0.08909694850444794
293.8720841887863,292.1079547356673,62.9518398309319,0.9275372632103682,298.87076585984977,295.0127610960756,125000,4.912476062774658,0.07735518366098404
295.44026999430446,297.7235410802347,295.5251415965768,298.8127046829571,298.02860383145,297.37576016874647,127500,4.943809986114502,0.09374077618122101
297.82540922400534,299.75944832950705,295.98115626053203,297.04114893981966,-51.266984954390445,295.1452493178347,130000,4.94683837890625,0.11583295464515686
299.2100585346533,297.054209071862,147.37385244173063,298.4756975808785,298.37548557746004,297.2917946493066,132500,4.955464839935303,0.13075226545333862
46.13517615691936,-44.67296398682457,125.8447003890958,297.06734009279955,299.60455816925,51.264584328389276,135000,4.969720840454102,0.15423408150672913
57.37838555570286,302.7045441663943,302.8270584295534,-34.82365491358004,300.56442251822057,301.9019025507594,137500,4.953826904296875,0.15798363089561462
300.5203075740087,301.794405388487,297.3587801953658,303.3401040595259,300.1877241074962,299.54960396128536,140000,4.984203815460205,0.16032683849334717
298.65848871094965,73.08156387444052,299.6824403363495,297.5617282979299,300.02303829522407,298.73344647847455,142500,5.011252403259277,0.1336018443107605
38.58948685458208,302.5837562282649,34.018835195343115,304.5604780654531,18.29539375498551,301.3670163558469,145000,5.0278191566467285,0.11294639110565186
299.9765892772298,68.01622801997183,299.98495865736385,302.8048974270351,301.7182121869,302.5543295694292,147500,5.024688243865967,0.08511503040790558
300.75833747587944,298.7342833214728,300.3697358049661,297.8702655613984,301.68105735890424,298.8622264258932,150000,5.052072525024414,0.07174216210842133
295.9947777667874,297.14728973274026,296.7772444257814,295.0092243987274,147.86007422611775,294.1941590020108,152500,5.067934989929199,0.06215497478842735
296.9827887744508,297.91988310731307,15.290025579429411,295.3419947355956,298.3462030442784,303.3908366276429,155000,5.072357654571533,0.06718994677066803
297.65277994452214,15.225255437194065,299.9902476240316,-112.83252776323755,298.7268710582032,298.53963195954884,157500,5.0961222648620605,0.07100473344326019
296.24052985090196,299.1380253982789,299.81691786768204,-95.27402330681262,301.3208626870104,298.25411571838964,160000,5.107077121734619,0.06479209661483765
299.33138083630325,298.7812938205748,296.91937561741,298.91017255220436,299.391314684455,-9.461863776385385,162500,5.105650424957275,0.07688118517398834
297.261471209453,298.0191737995798,300.3295851582647,296.4057675887891,298.7011745843167,300.6855617761741,165000,5.129281044006348,0.07606858015060425
300.98230657191687,296.5527449739928,297.7943288659834,298.86032476394206,299.1578244282297,300.6311461280978,167500,5.165754795074463,0.08222724497318268
295.24809559599424,294.45729556372856,296.68652839960265,296.08386444616434,296.23555264477045,26.499139356228085,170000,5.163693428039551,0.06614720821380615
294.82642764052747,295.53528010079924,298.11596732828923,297.31301485592616,295.52932370057596,298.7541908879845,172500,5.174492835998535,0.07067648321390152
298.08849716214144,299.56186050889573,297.1198473245298,295.80287508712354,299.05277900537055,298.8612142575496,175000,5.169832706451416,0.05451798439025879
297.3233990564725,295.7640805385621,300.14037003429553,298.50540744495294,298.52289012105047,295.55796612621106,177500,5.191378116607666,0.05569925904273987
-30.065506556646312,297.5036308616191,298.8876543364477,296.10322837545885,293.41964685664425,296.3623208868211,180000,5.228473663330078,0.0528692901134491
-30.499075941763053,295.5682870111573,297.84982361488375,297.31592818343813,300.6542802963229,297.5939671701862,182500,5.223587989807129,0.05248837172985077
169.97866459262377,153.94882916076895,299.0160730857265,-107.12552233323082,93.83751056570318,297.5313504647282,185000,5.249096393585205,0.0541938953101635
303.5817164885417,299.7158672205308,300.1853351926766,300.57789459692225,299.5680191007097,299.4829308550325,187500,5.266412258148193,0.05583010986447334
301.22519195951503,297.0880541566177,7.633833306911711,-13.234980177276881,302.17938329290246,-33.49045151823091,190000,5.286552429199219,0.054598864167928696
296.6635305736853,295.9326622670622,298.46308219180474,38.47012446138518,301.5166388307485,298.42327818810304,192500,5.284865379333496,0.06008358299732208
297.53160621696486,299.0740811846828,296.79120914284107,298.12226816250705,298.5896336993196,297.5440902257092,195000,5.303289413452148,0.05632387101650238
294.6484198272141,301.8205118386305,297.17361338476974,300.18089329063463,300.4503072735458,300.9640089180338,197500,5.310194969177246,0.0503913015127182
298.96574771056333,298.03033399390716,296.84930502050656,298.10175454963553,295.50206470184696,300.1690444851022,200000,5.330766677856445,0.05119119584560394
297.96027215194135,299.7104270076997,296.79958717989234,301.0095636045258,298.9704166370481,293.9982163946104,200000,5.331064701080322,0.04637739062309265
