reward_trajectory_1,reward_trajectory_2,reward_trajectory_3,reward_trajectory_4,reward_trajectory_5,reward_trajectory_6,timestep,actor_loss,critic_loss
-92.90151436345295,-92.78855832184293,-120.37530071655347,-92.7363579811256,-92.88102578469037,-92.87728540457017,0,0.2719082534313202,44.277854919433594
-113.20920696592145,-112.02818656777902,-112.45132203721909,-112.06584311029377,-111.99789269777885,-111.97742981028959,5000,0.8174079656600952,39.34951400756836
-101.70261943217926,-102.54734656785864,-155.3148102296219,-169.78129517392057,-158.3957118931441,-154.4799799245019,7500,1.4377604722976685,34.993896484375
-124.81062690715615,-116.78671454662737,-124.54732300480579,-113.56616491590006,-48.62909801665049,-47.292831502749216,10000,2.200132369995117,30.84642791748047
-128.2531838761926,-110.40933366716591,-107.39882800790217,-102.99861799704094,-58.93963675896267,-122.86659043153624,12500,3.1142079830169678,26.58732795715332
-115.24137448233428,-118.13701350125639,-112.73912927630171,-112.85056847922814,-119.76931700284312,-120.64937856044807,15000,4.15934419631958,22.48714256286621
-108.69368797209432,-110.463320073902,-115.47226515613644,-109.76229194327335,-115.16888778959233,-108.4770529559146,17500,5.18778657913208,18.323715209960938
-108.16243475046424,-107.92743972250307,-108.14032501183395,-110.44411720725157,-108.32836558645374,-115.72621232187814,20000,5.881542205810547,14.252130508422852
-108.28801477211496,-105.72276364925783,-107.99560717593567,-108.14458174950676,-105.71647393619642,-108.08926585099348,22500,5.963157653808594,10.288002014160156
-102.72840386644255,-113.75547619168398,-55.95352317570355,-120.45948607133856,-108.94806316726965,-114.44112709067436,25000,5.668270587921143,6.8318328857421875
-97.6922761619964,-86.99397623005983,-167.54325795489996,-74.24012428202074,-108.21071980339579,-164.2150440476912,27500,5.187960147857666,3.9018187522888184
-84.09735541879945,-111.23393370727084,-98.07604608904757,-111.5962675404249,-99.42107679269482,-108.73200868196615,30000,4.717480182647705,1.7937047481536865
-106.56172061336879,-106.7438401088103,-106.75692374427865,-106.69686766063577,-106.71070185326785,-106.71301360519672,32500,4.352100849151611,0.7221258878707886
-103.91584041248758,-104.69311489529753,-105.33587402000992,-109.54591929653085,-111.40947261967828,17.797722028919935,35000,4.122019290924072,0.7573990225791931
