reward_trajectory_1,reward_trajectory_2,reward_trajectory_3,reward_trajectory_4,reward_trajectory_5,reward_trajectory_6,timestep,actor_loss,critic_loss
215.9119454138985,182.85955611737697,158.16845993938549,186.07999574464475,329.76249008142804,508.0047358947642,14500,3.6473541259765625,0.41068339347839355
295.91958689103365,206.99586308564244,219.54692489841003,205.43460859068819,225.61718224916922,312.34548235312354,15500,3.486445903778076,0.9333112835884094
102.69057940441418,108.72805643699232,117.19406322459862,123.47618043284461,109.52259788992993,110.11837072031229,16500,3.4335453510284424,1.4801336526870728
101.30504742699986,105.61112188492567,105.65419437310842,111.06256456355868,100.63041097537717,94.93729227943403,17500,3.4690890312194824,2.228891372680664
304.05514601019837,305.1046964290672,219.3157179275433,304.6627945150992,295.8288383359468,304.13394348327506,18500,3.5205094814300537,2.600984811782837
293.7510228488508,169.460018800821,175.25473263264678,205.22343115140458,171.8085542967466,160.54653564525964,19500,3.6917672157287598,2.5901641845703125
108.97867020122455,221.60842982411128,227.5848162594935,114.40362849376999,223.80989029131547,111.56911283914273,20500,3.8266732692718506,2.4420762062072754
182.9013138622611,176.19245948123418,176.46788523546266,178.2463839023879,178.4583950416944,178.05128712451085,21500,3.9965133666992188,2.046109437942505
166.29598584277375,162.63415805729832,155.39941701073806,161.58135255375424,162.59206544750845,163.88543681203188,22500,4.144097805023193,1.5375230312347412
333.5747079420184,183.1751163049428,183.15468831949462,250.59032912312873,324.94641492284825,185.314087423778,23500,4.211141586303711,0.9144572019577026
300.1582451865564,309.04747985391424,312.8107905944054,310.50582914252533,309.5196990531606,312.29565178509324,24500,4.210491180419922,0.6749248504638672
180.57944130175542,178.9359987396334,178.84633236897872,180.1246543033621,181.38553495046392,180.01523541150922,25500,4.224342346191406,0.31308770179748535
189.69047138556078,169.1469070704087,176.87910544435033,163.02608891191718,163.13043663840324,183.34014687557854,26500,4.228531360626221,0.19474565982818604
220.14010476355952,209.2313585420717,220.07250960097699,225.37052234600455,224.2542125259316,221.98946633548755,27500,4.111100673675537,0.14996573328971863
141.77833906651333,133.85228635640627,128.58539746716215,137.59760203806138,127.02621697786708,128.73694412153202,28500,4.042592525482178,0.19876214861869812
123.53705403620074,123.76177275450569,127.36264591953463,125.0480044721494,126.71325197404134,123.00467053485237,29500,4.037860870361328,0.2932574152946472
129.3350929196837,129.73124495292572,131.62278624653428,129.22806411371906,134.32209545239564,131.79878012820856,30500,3.982415199279785,0.3891945481300354
158.415014629947,145.3444253149246,151.4606802732893,156.0106840388535,154.14210042161847,154.20597944604194,31500,4.001497268676758,0.519370436668396
155.8554875776237,155.44845083171433,158.0636391827303,158.3119705231351,153.755638665334,155.79287755669898,32500,4.021651744842529,0.6196228861808777
162.43275817980455,158.98869173292363,162.8811797846692,167.4085031523557,164.70500034066336,162.6263827553108,33500,4.066437244415283,0.6433405876159668
181.90316753775684,186.36538222110983,202.5624647501577,183.77807764072335,221.30896470628358,186.1115018011067,34500,4.098352909088135,0.66065514087677
141.72694440830807,143.59432984224057,142.93931539743366,331.387329438461,143.1901406430698,143.64902837426695,35500,4.14084005355835,0.6075949668884277
333.5071245269056,165.64088516673627,331.51316009944503,308.7693653000662,312.58006920964533,36.33892000678002,36500,4.200538635253906,0.5426802039146423
335.66813350616354,322.3335982212137,333.90575923651176,321.72537910566314,335.41927412010995,307.0840090681995,37500,4.223660945892334,0.4749829173088074
335.36722324014005,151.83261572444343,323.53997333787987,319.7962173139691,153.9414966718949,359.59629107490576,38500,4.221482276916504,0.3899185061454773
331.3414798393637,331.19494893221724,211.1766949204861,329.62096732608416,331.6334327315863,200.9275307380745,39500,4.217087268829346,0.2851714491844177
128.37147121619873,312.9500948810397,126.199445352763,139.33118504268612,303.69901179489017,307.37949085713797,40500,4.226228713989258,0.20706439018249512
314.8495731739806,314.9182400654706,315.62237062276967,318.82171583595397,312.7251520156251,311.0216681797378,41500,4.183300495147705,0.15368542075157166
295.53005908889446,319.62506262497595,317.9974552589746,306.24311019682057,321.28801276185794,237.26401579622765,42500,4.1643781661987305,0.11210102587938309
213.27835979144615,255.81180334750096,217.20385976412138,254.43313405308172,216.21015031015577,332.83854827897267,43500,4.212039470672607,0.08375729620456696
329.46058045824986,343.2362512196923,332.8551827087385,342.0425606825478,334.61994017018446,335.537712385364,44500,4.22058629989624,0.1121048778295517
