reward_trajectory_1,reward_trajectory_2,reward_trajectory_3,reward_trajectory_4,reward_trajectory_5,reward_trajectory_6,timestep,actor_loss,critic_loss
20.879268812400394,21.60127774690731,20.852813324746112,20.72468018601254,21.052742535595478,21.18305252126265,0,0.29526153206825256,36.92705535888672
17.515854018527897,17.595457360735814,18.636712247600027,13.19945006260388,14.28675257445213,13.882667620456234,1500,0.8002782464027405,33.27857208251953
73.19436678669258,71.80071646701674,71.61927532816706,69.93085836530668,73.51800419042388,71.41105405096266,2500,1.3490335941314697,30.15121841430664
38.70417382583115,38.315521993312174,38.752001501617,39.50484063818738,38.31699142166127,39.474636900296154,3500,1.9571908712387085,26.630817413330078
129.5443635154687,76.02398793024243,78.01321286570399,131.5169539450639,126.38197641382459,75.99569776660319,4500,2.6864254474639893,23.79062271118164
127.3969392843104,136.53984996622987,127.27112150688525,124.68754465421965,117.90093823611366,126.34619550987162,5500,3.3711555004119873,20.18124008178711
107.8560484483883,114.69849189855468,111.77983481679871,132.62565342355177,104.48465423031789,114.30962787507303,6500,4.162117958068848,17.065624237060547
138.66077800535982,135.6836743724369,125.4805260814708,123.3010184748649,129.577591287123,136.85101639222722,7500,4.894352912902832,13.57634162902832
155.8801621619641,141.38118860053456,54.26898513659633,153.2942264101732,146.8338003562362,144.86177376911417,8500,5.3215012550354,10.65467643737793
82.55520718571024,103.12163969762894,49.14542889594957,62.087214360519184,77.30705870845631,62.961206146543034,9500,5.349394798278809,7.790973663330078
173.52199893625908,176.39090492014748,176.49721043894414,178.40802231686212,178.18780240165867,176.15025309885775,10500,5.2456374168396,5.541507720947266
88.16215584781484,90.36509696227145,68.1213289000219,91.37621607451058,88.69360900180453,92.83316001885566,11500,5.001898765563965,3.437681198120117
157.33957658310246,155.54643674061722,158.57827149019278,155.06333987065074,158.08187761271708,157.4654110980536,12500,4.616085529327393,1.985498309135437
175.93680032692188,176.73369009594214,178.43106325132965,192.71600661118376,176.13204867366028,175.55890926918434,13500,4.334969520568848,1.159752607345581
