reward_trajectory_1,reward_trajectory_2,reward_trajectory_3,reward_trajectory_4,reward_trajectory_5,reward_trajectory_6,timestep,actor_loss,critic_loss
-117.61000864479195,-116.52772977426461,-117.05325412997098,-112.06112891585317,-113.63685306651467,-115.84599289083388,14400,2.8464903831481934,0.010167419910430908
-117.18641458388161,-117.2644627068378,-117.1295239018295,-117.21677430293732,-114.09773467000605,-117.14549646831553,14600,2.8372011184692383,0.010408229194581509
-68.58865734167871,-57.6601201997962,-118.85187432489668,-116.53884052071099,-75.82062752997099,-68.52981456595138,14800,2.8154985904693604,0.008467554114758968
-66.32628506945935,-40.81628964073981,-49.86431396936425,-48.12667697832068,-148.26016168436462,-34.9432087475466,15000,2.8297221660614014,0.008104427717626095
-51.916782462837524,-53.002105592350986,-125.63798341031931,-122.04801342491494,-40.72111022180257,-48.167645235976615,15200,2.8089842796325684,0.010241578333079815
-110.86426883542181,-109.2852506495739,-108.14004452250828,-109.05225267547587,-109.90021211089302,-108.22156026173818,15400,2.863407850265503,0.012396318838000298
-49.11630908906656,-52.401585900244974,-113.80975428805439,-114.42980501910345,-112.95023363393265,-119.4521122393577,15600,2.825350046157837,0.006818411871790886
-106.22623788165829,-106.11739941095126,-106.1471235983291,-106.20878790582809,-106.19381906078198,-106.19055244728985,15800,2.882439613342285,0.00925236102193594
-115.01406804035543,-115.16228889522779,-59.5968291275014,-113.40279161458618,-116.46992018136274,-114.70366338847298,16000,2.873460054397583,0.009074604138731956
-109.65971369400776,-110.12837335396108,-108.25410865188266,-113.18170679721554,-113.33320302701686,-113.0608325240733,16200,2.8569414615631104,0.009200569242238998
-105.20054759718508,-104.81427234931228,-105.15372667759345,-104.90560808094405,-105.17156346230581,-105.53842593939044,16400,2.8822250366210938,0.004331645090132952
-107.255776156502,-107.48884584936003,-107.23966961440071,-107.48874964637399,-107.17609321030524,-107.47005691933737,16600,2.9280834197998047,0.008341142907738686
-107.34294485751974,-107.7194065476361,-107.22413652674109,-107.10584765742595,-107.16607266565288,-108.2042110964704,16800,2.9282619953155518,0.006251847371459007
-107.20460721282413,-108.01979812681085,-108.88487617790699,-106.86179197066588,-106.80356106454569,-108.75700032688056,17000,2.910463809967041,0.005103105679154396
-108.13526196975431,-108.22287615806987,-107.09318582815041,-107.95254434555613,-107.30306082336418,-108.02564295829654,17200,2.9133806228637695,0.004667305387556553
-112.60028595689917,-111.5899858862878,-107.86899268976832,-112.20837812671189,-112.14287193302205,-111.68699357198241,17400,2.983407497406006,0.0035325810313224792
-111.43634171318543,-111.87815251054367,-108.00968166433057,-112.29200554419262,-108.03947968903711,-111.70690166769666,17600,2.9189891815185547,0.006990907248109579
-110.54363881966037,-110.3645844099174,-109.60161237916164,-109.63447750413465,-109.608097564294,-110.53958433169251,17800,2.9364919662475586,0.003928896505385637
-107.61961633726457,-107.14103177665919,-107.0156383604117,-107.52041804533654,-107.78373681571645,-107.7070209143944,18000,2.968190908432007,0.004946892615407705
-109.22663927926139,-113.38301169408919,-115.42697960660529,-109.32802408357772,-109.45141558708747,-109.38139924152226,18200,3.0346875190734863,0.0031715244986116886
-113.44203979026216,-116.6216562103817,-110.42872975139366,-102.30370159848295,-113.33108136763082,-102.3562304367361,18400,2.9800240993499756,0.006137884687632322
-95.18200207765975,-64.39514356607194,-94.7616384290938,-34.655282180905886,-97.06281644170437,-32.00192270792689,18600,2.940904378890991,0.006992093287408352
-105.43615215054903,-112.68619132594453,-113.56371257512873,-105.4501289988178,-114.28241229287131,-113.71489114531843,18800,2.9922783374786377,0.007845843210816383
-115.53078793917891,-117.78300849066085,-116.03421426866375,-121.05171031545483,-120.4358941301331,-120.26560273178356,19000,3.0409743785858154,0.0036486764438450336
-95.26745121611499,-103.67787735408747,-95.4217886161236,-104.78118017738498,-95.43746028103462,-100.65807507576048,19200,3.00036883354187,0.005978900007903576
-106.38362682871563,-79.24904787534382,-32.876784137158495,-2.185677356770427,-100.70301217634409,-90.60978853412352,19400,3.029961585998535,0.003684740513563156
-113.83302624293324,-87.88939666921925,-191.20968570867498,-64.57311842163634,-116.95907377890723,-116.91902325600351,19600,3.0138156414031982,0.005369959399104118
-102.95900716312028,-103.11460795401503,-67.68270381168027,-83.04513892541172,-97.97927924358193,-101.03626898472476,19800,3.013038158416748,0.00242668017745018
-106.3520806315244,-86.50082688540283,-99.35904490592478,-100.52442039799128,-101.76974059869566,-79.97751753502517,20000,3.00850510597229,0.004184800200164318
-109.65425373433747,-109.61267891732868,-109.6179316585694,-109.02630248868093,-109.26218393909124,-108.60419414866467,20200,3.1173486709594727,0.003489807713776827
87.02761283097715,-27.89024584034715,-69.28510093071156,-96.92485235424755,-50.33270499445064,1.1432470029388782,20400,3.6924357414245605,0.003340254770591855
-103.0642317361806,-109.14333869707825,-72.6886633836833,-72.77164298062824,-80.34076572935362,-107.86996969564343,20600,3.7212095260620117,0.006013945210725069
-99.06638333973758,-98.60441089355574,-97.54528549606167,114.55675091348508,-93.72844634245813,-93.59222967162039,20800,3.528252124786377,0.005005838815122843
-43.8049897407641,-102.0655326615544,-97.07055665373616,-26.796609659254074,-106.48592468662125,5.507052258119316,21000,3.378918409347534,0.004281190223991871
-61.550086856337145,-75.07745264931407,102.55262618362093,-83.89087662362928,-180.73674430108693,-74.84695833757839,21200,3.297696352005005,0.0031518470495939255
-56.88450519294392,-45.07710085063529,-105.00651418564485,-55.064824053574625,-48.29477890928099,-33.980106084379386,21400,3.3947548866271973,0.0048030284233391285
-73.20492686843474,24.080545307284567,-102.30990348092863,-31.20906823490695,-51.06804618834177,-34.18315120665355,21600,3.5407979488372803,0.0019853401463478804
-13.709918320063977,-50.22984362472134,-41.7103743971825,-77.03308780344841,10.142652312895123,31.954731492784447,21800,3.5557265281677246,0.004183204844594002
-83.08682354372303,72.41814564776993,-104.85212091211525,-96.39307046671088,-104.87431101260427,-104.92276899737243,22000,3.425624370574951,0.002724703401327133
-77.54434840927271,56.3761726836712,-84.54335003484351,-82.57754837314661,-83.16727058783297,-102.9224626790369,22200,3.4750213623046875,0.0024233716540038586
-81.00911818435283,23.485853261286465,-4.368045682894547,-100.77891224139742,60.97704362171274,55.92570697902397,22400,3.36306095123291,0.0026533659547567368
-107.13810524715056,-103.33597521599087,-105.14758695794455,-106.15554905397087,-102.50479997654942,-113.20555181917928,22600,3.3848118782043457,0.0037106829695403576
-50.39539077434487,-90.86245878005649,-112.69452245471906,-79.96171451453291,-102.13679012825541,-60.101748810684,22800,3.3905632495880127,0.004076830111443996
-109.0966350765649,-89.18285122613888,-43.247686321095664,-109.13390240934969,-95.91935450882376,15.840503349042962,23000,3.5124664306640625,0.0016138555947691202
-100.39223042538227,-87.81024981631028,-97.16998820918784,-88.43337373138941,52.095688853718485,-32.19612233288851,23200,3.4948573112487793,0.0014904758427292109
105.20542999416563,-110.4779385775455,-82.55550750225473,49.618813604071704,-78.41198973986663,-12.427446958585378,23400,3.382744789123535,0.00407242588698864
-107.05821634469244,-107.0904010977517,-107.02211593126854,-106.97965593201496,-106.97877129148878,-107.01945764517528,23600,3.4231624603271484,0.003919828683137894
-105.93951202537654,-104.9298602385847,-104.43703360296786,-104.944398619875,-104.49153862518173,-102.27203536042859,23800,3.4631075859069824,0.0032163665164262056
-89.31477822376121,174.01168774031237,-103.94496168662592,6.011908858886173,-96.58772448889717,-75.0167335289127,24000,3.559065818786621,0.001733658486045897
30.872161220128447,17.264030431964656,-90.86187982555231,-98.42095678105547,-98.3197057768465,-91.05670910429163,24200,3.5355448722839355,0.0016080483328551054
-100.46863292589272,-101.66737004137566,-103.5356042193938,-99.87243596113923,-100.23878807616126,-102.78715718206205,24400,3.45086669921875,0.006062781438231468
-98.75038632323387,59.24868553878272,-103.5927760592117,-97.38989861994462,-102.53742235388177,-99.14671166715864,24600,3.5001041889190674,0.0018751728348433971
-105.09894120929562,-102.28515369615332,-99.70924750372193,-102.38203871087109,-97.95621032406218,-97.81233949458614,24800,3.50758957862854,0.002830643206834793
-90.36888708561659,-80.46049592518798,-77.59999583597234,-42.227236364999484,20.267946220803154,-64.89585212511275,25000,3.529367685317993,0.0030620074830949306
70.49617710843773,-48.03922085697827,-66.97284796348319,-84.1545257348159,75.18573428441786,-84.89359046242447,25200,3.48075008392334,0.002105988096445799
-91.73888079642117,66.42142899647178,-99.11174413495394,-96.52915381868793,29.65794150871585,-102.1106563926277,25400,3.50813627243042,0.0022020183969289064
-11.552127799418201,-54.057904811147765,-25.69363116898714,-105.47321422052508,-96.22428116040801,-106.44566610057885,25600,3.4069833755493164,0.0022149712312966585
10.268019138207592,-91.70939117235939,-85.96323222805654,-83.21142638747675,-88.45578862552637,-27.387262455796233,25800,3.4727108478546143,0.0023054538760334253
-113.65307604521715,-64.80460614910876,-89.62350855114637,-62.27625025767679,-77.48920396714124,-88.07872603836329,26000,3.5629827976226807,0.0029507381841540337
-106.60581602873866,-107.13235242608687,-76.69427821436679,-106.79977761086883,-102.55779007585471,-103.84815623067071,26200,3.555361270904541,0.002932195086032152
-93.76304461916428,-79.16129606408937,-98.50302939704957,-100.53019602963872,-101.37024266831577,-39.88626028453475,26400,3.5288915634155273,0.002900888677686453
33.52748018760434,-85.54648243501286,-79.70774245498268,-91.63961239595028,-84.92805875319367,-48.940647198538144,26600,3.550612211227417,0.002836609724909067
-23.896600353112404,-91.803951736706,-86.84829065960412,-98.18201237843775,-90.22116669660932,-97.71268671582018,26800,3.555450439453125,0.001226745080202818
-97.94205878960776,-90.0749803922673,-87.27371915483195,-94.30119104236023,-97.26661195876666,-101.65926496507785,27000,3.5526061058044434,0.0034903413616120815
-92.10418257815095,-91.52141917799584,-103.10670423616718,-91.21433842427345,-90.18675750444908,-100.28105106351816,27200,3.5704596042633057,0.0020692350808531046
-104.34487302257556,-86.86511650530468,-84.96751660234403,-53.893723401402134,-90.21078559525222,-32.13280595827747,27400,3.513552188873291,0.0022550025023519993
-99.15948462288175,-102.05814907530075,-95.11751407094312,-99.11090183236978,-98.70653744418361,-101.33491278712296,27600,3.6342809200286865,0.0017371621215716004
-96.1954702828334,-82.88849296479361,-101.10792072604347,-69.28639051557433,-107.91381319366046,-108.03547702256249,27800,3.6158463954925537,0.003662532428279519
-111.26116637535813,-103.82938069172296,-97.06421385335085,-96.56490753660103,-97.45459971377099,-87.30983139482761,28000,3.535532236099243,0.0020985612645745277
-100.49820749350334,-105.18122129212102,-107.73730840069676,-113.96185872471612,-101.28816267277983,-95.7896148661881,28200,3.555126905441284,0.003398725762963295
-94.54939883344123,-104.72234334833735,-114.02495275297358,-105.2374011972171,-105.2305194204223,-105.4684919720424,28400,3.5892443656921387,0.0030937271658331156
-107.34269647153032,-107.29661596741093,-107.30310152142744,-107.29852912719781,-107.32010086147433,-107.39684724691789,28600,3.606887102127075,0.0014954367652535439
-101.69450871517726,-101.77017533446829,-101.72553548728085,-78.9524902790547,-83.04793483155515,-87.16280289900722,28800,3.630274534225464,0.0035433690063655376
-87.48602145467606,-87.90563651397855,-20.77766537545682,-85.63141391576308,-91.68927138258776,-92.5973643939125,29000,3.590703010559082,0.002432356122881174
-97.04907607765861,-94.90746013580822,-95.20560385886145,-93.34692800832272,-92.9239577584664,-93.52911283630739,29200,3.5308542251586914,0.0035697605926543474
-104.40657589590829,-104.14419201325974,-104.35338387642801,-104.30409076395725,-104.20380284805681,-104.41326134222125,29400,3.649364948272705,0.0027473231311887503
-103.02395963259708,-96.90026602686135,-108.09304352677054,-104.37308115817886,-103.71824413866798,-103.78790428399815,29600,3.644932508468628,0.0030717840418219566
-99.4153524967075,-78.35352317885601,-62.00020525329313,-86.07994716618316,-92.42712792548289,-95.85165842195926,29800,3.560938835144043,0.0018806902226060629
-105.73016015118034,-106.20070552839866,-105.58469150382622,-105.19292054396635,-110.12452818860183,-104.40348452553711,30000,3.5857510566711426,0.0009318445809185505
-99.26896323813382,-101.28417763941331,-102.41184374208065,-103.25650022815292,-102.9492718986456,-103.3938942249516,30200,3.618539333343506,0.002250183839350939
-103.23262110052195,-106.74433670147178,-107.43345610492925,-104.23287377870689,-107.108854112038,-107.13182660638502,30400,3.553811550140381,0.0009213237790390849
-102.78871549960179,-104.64571671474057,-106.16696707793511,-104.62832870657657,-106.01700401432859,-105.85865646940641,30600,3.6222996711730957,0.0009832850191742182
-82.97392553096388,-88.98834328621905,-80.13117367493828,-97.99837402419932,-95.85932334978382,-88.8334615496896,30800,3.619720935821533,0.0011894127819687128
-79.21222313957118,-70.68974326152743,-94.2652911497873,-79.6010664181957,-77.62842779350373,-87.94064610077007,31000,3.6287994384765625,0.0022025895304977894
-87.00170887274234,-90.02752494160148,-93.83558093876668,-96.57243200417531,-87.2792923029214,-95.53317491236422,31200,3.5895018577575684,0.0014448887668550014
-89.34085169348339,-75.48348052877031,-61.93836080236331,-40.93811717144553,-85.79863635297578,-44.79776082148605,31400,3.603135585784912,0.0028629484586417675
-75.13035586087624,-85.55416324024182,-72.63239169898691,-62.920847352208334,-99.01880586623602,-60.84433206269484,31600,3.6902291774749756,0.0033660773187875748
-79.80998045197718,-51.945363191590026,-78.44251306507596,-92.8289354850584,-39.67776558244338,-77.14694051465375,31800,3.6445727348327637,0.0029555372893810272
-70.1725457358171,-4.493342127038474,-78.44678232243842,-77.030495242238,-59.2564260281815,-13.052327171255328,32000,3.718916893005371,0.0009181575151160359
289.4559057242857,97.72829704616021,-46.76572575867699,-45.153689530704355,-35.40398954207562,-6.020814521769566,32200,3.61953067779541,0.002248489996418357
-83.78299955037515,-28.391420953206605,12.151012210497697,57.73296521331025,-89.35729069155096,-52.02202505616209,32400,3.5460331439971924,0.0011457132641226053
-45.84011405405715,-53.63286666436427,-23.640474626616637,-62.90276414500846,-82.83703440511817,-23.013714257339203,32600,3.7582757472991943,0.0015494797844439745
-44.83885081387135,-29.753600660892204,-70.950000161038,11.233984955611533,-29.837365529404693,12.822370503748246,32800,3.6479508876800537,0.0011432301253080368
-7.983727006155533,-55.412393774631425,9.27233145062587,37.74429067577637,288.9553837164335,-56.18704219708531,33000,3.6833250522613525,0.0014763465151190758
-12.393239492007154,-81.40076534972029,-91.28901635683297,-76.4039695594019,-74.45924924532596,-85.16054156569827,33200,3.7238998413085938,0.0024173627607524395
-51.272915005202506,-79.89761656939703,-50.22240998438254,37.53789370632097,-44.33840856334816,-47.410044931690244,33400,3.684288263320923,0.0019097356125712395
-61.29776086746377,-64.67125071571395,-72.41752437352234,-67.96208271950918,-87.2554529933765,-47.199436672684605,33600,3.6716079711914062,0.00176697364076972
-83.44561359080517,-87.78895728285052,-43.4358319028931,-91.12339036021723,-80.86469798724829,-58.66353208272938,33800,3.7494633197784424,0.0025439257733523846
-82.33670232925782,-19.341129670217256,-62.01711207181418,-50.98423663731235,-68.92327231271099,-101.9806996518604,34000,3.6606743335723877,0.002163632307201624
25.573384146313813,-53.08148637146667,-51.57392595640362,-31.287033795770398,-71.36357255158893,-57.64669235361478,34200,3.7916221618652344,0.0022462401539087296
-40.74951204015723,-84.30266820142293,-89.68939788066814,-70.78589700976076,16.335740412897778,20.15635415379049,34400,3.757864236831665,0.0036372998729348183
-74.70883909521191,-62.95661873518452,-76.65328004821608,-75.28790825547169,-74.36368571274991,-94.09630553806872,34600,3.6614630222320557,0.0012399947736412287
-65.20514954426525,-23.377696151961345,-76.74928602181919,-55.83170169989174,52.708265454732725,-81.28390818224676,34800,3.648607015609741,0.0023541804403066635
24.348335100200416,0.07135298301258786,-43.26178912436672,-51.85194281064007,-52.43949224284328,6.428647471687881,35000,3.776780366897583,0.002940407022833824
-58.744456393128964,15.282962376778045,-67.82490235110862,-61.759358802548455,31.378800686750594,-33.69473821968285,35200,3.751502513885498,0.0019247557502239943
-61.7767910211437,-0.7940236189103018,-46.606093691338465,11.249856185599498,-88.28876348895207,-62.03999482890155,35400,3.8212573528289795,0.0016622872790321708
-61.54810358711502,-90.74596387880358,-75.78581322404199,-58.03055772900583,-30.123009442128165,-70.36562767666669,35600,3.67687726020813,0.002329478971660137
-68.37140479463821,-52.14898104735673,-52.002569517469446,-88.26039695406426,-68.56494433168943,-91.03779194356967,35800,3.7253758907318115,0.0024328227154910564
-72.96736724034872,-53.79216597605465,-92.93972970810533,-92.61674935736997,-92.65621329463211,-55.89812858453812,36000,3.707690715789795,0.0029945566784590483
-76.2142462691958,-81.49545538926249,-46.647298369538184,-81.86611236550355,-84.49362893821575,-51.114028604228416,36200,3.798788070678711,0.0018758707446977496
-62.12513074768203,-72.47928819493886,-67.50170717737142,-66.21499079667743,-26.98249785350805,-70.77973170166322,36400,3.7529962062835693,0.0023245124612003565
-51.57235139206943,-36.422204347099296,-73.1581613697353,-78.96104587780576,-69.61558810625034,-66.04933796382214,36600,3.9079766273498535,0.0021051110234111547
-30.056503424592677,-74.73238693716036,-41.963151918566254,-35.49345221848853,-43.03403179880137,-34.31092459468728,36800,3.7861263751983643,0.0012758742086589336
